id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1240973448844849152,Fri Mar 20 12:08:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @The__SadieRyan: #FridayMotivaton  #thrillerbooks #readers #books  #Domesticnoir #PsychologicalThriller #Fear #lies  @RubyFiction #first…,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,AngelaBritnell,,"FridayMotivaton, thrillerbooks, readers, books, Domesticnoir, PsychologicalThriller, Fear, lies","The__SadieRyan, RubyFiction","Nashville, Tennessee",
1240973373880107011,Fri Mar 20 12:08:03 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It's No Fear Friday! COVID-19 has rocked our world. I share what's going on personally in this episode. Give it a l… https://t.co/kVoBz3xsBJ,It 's No Fear Friday COVID-19 rocked world I share 's going personally episode Give l…,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,0,peterdamico,False,,,Chicago,
1240973241763667969,Fri Mar 20 12:07:31 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Sealdiver: There is PLENTY, I say again, PLENTY of food &amp; provisions in the SUPPLY CHAIN for supermarkets- reason for some empty shelve…",There PLENTY I say PLENTY food amp provisions SUPPLY CHAIN supermarkets- reason empty shelve…,"Sentiment(polarity=-0.1, subjectivity=0.5)",-0.1,0.5,en,0,4,lockwoodwriter,,,Sealdiver,Voyaging on the word sea . . .,
1240973219995230211,Fri Mar 20 12:07:26 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","‘Fear has no place when you have Faith.’ - Velma Knowles

#faith #fear #overcome #believe #becomeyourbest… https://t.co/eInwAwETND",‘ Fear place Faith. ’ Velma Knowles …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,LeadersPathway,False,"faith, fear, overcome, believe, becomeyourbest",,Florida,
1240973119944302593,Fri Mar 20 12:07:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MindsetWorks: The greatest mistake you can make in life is to be continually fearing you will make a mistake - Elbert Hubbard  #GrowthM…,The greatest mistake make life continually fearing make mistake Elbert Hubbard …,"Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0,en,0,2,ldscott2408,,,MindsetWorks,,
1240973097186066438,Fri Mar 20 12:06:57 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JPBrown5: Everyone, absolutely everyone, has been through darkness.

Not everyone wants to talk about it, and that's fine. But if you c…",Everyone absolutely everyone darkness Not everyone wants talk 's fine But c…,"Sentiment(polarity=0.2722222222222222, subjectivity=0.5)",0.2722222222222222,0.5,en,0,6,TinadaOrg,,,JPBrown5,Kisumu City -Kenya,
1240973025190842369,Fri Mar 20 12:06:40 +0000 2020,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","RT @888_shawn: The level of danger the #coronavirus has is less than the  common flu..So should we do this every winter,all winter. ? Where…",The level danger less common flu..So every winter winter Where…,"Sentiment(polarity=-0.23333333333333334, subjectivity=0.2833333333333333)",-0.23333333333333334,0.2833333333333333,en,0,1,SharkRadioNet,,coronavirus,888_shawn,,
1240972948015656964,Fri Mar 20 12:06:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Sealdiver: There is PLENTY, I say again, PLENTY of food &amp; provisions in the SUPPLY CHAIN for supermarkets- reason for some empty shelve…",There PLENTY I say PLENTY food amp provisions SUPPLY CHAIN supermarkets- reason empty shelve…,"Sentiment(polarity=-0.1, subjectivity=0.5)",-0.1,0.5,en,0,4,GlitterballDiva,,,Sealdiver,Showbusiness Lodge in spirit,
1240972894701678594,Fri Mar 20 12:06:08 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The level of danger the #coronavirus has is less than the  common flu..So should we do this every winter,all winter… https://t.co/UOoborBPZ2",The level danger less common flu..So every winter winter…,"Sentiment(polarity=-0.23333333333333334, subjectivity=0.2833333333333333)",-0.23333333333333334,0.2833333333333333,en,0,1,888_shawn,,coronavirus,,,
1240972857867370502,Fri Mar 20 12:06:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@thismorning @ITV  DRUNK AND DEC'S SNTA SHOULD NOT BE ON Its a audience participation show,but like @loosewomen  th… https://t.co/yOAf8794sB",DRUNK AND DEC 'S SNTA SHOULD NOT BE ON Its audience participation show like th…,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,0,lovinJADEalways,,,"thismorning, ITV, loosewomen",planet c.c.sputnik ,
