id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1240975625256665089,Fri Mar 20 12:16:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Carmuirsnursery: We are having a Birthday Party today 🥳 
Someone is 6️⃣0️⃣
Happy Birthday Lynn 🎂
#Surprise https://t.co/qpPPluN3NA",We Birthday Party today 🥳 Someone ️⃣0️⃣ Happy Birthday Lynn,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,1,carmuirsprimary,False,Surprise,Carmuirsnursery,Camelon,
1240975572664233984,Fri Mar 20 12:16:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@heyyyclaudia @_itsjustaphase You two so cute. It's getting so lonely at work, first @theshaunakay, then… https://t.co/vLwLP9v6U8",You two cute It 's getting lonely work first then…,"Sentiment(polarity=0.21666666666666667, subjectivity=0.6777777777777777)",0.21666666666666667,0.6777777777777777,en,0,0,belennymartin,,,"heyyyclaudia, _itsjustaphase, theshaunakay",,
1240975104898547712,Fri Mar 20 12:14:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeeDixon2: @CBSNews So sad to see a whole generation of young people behave this way. Self entitled selfish ill educated bunch. I guess…,So sad see whole generation young people behave way Self entitled selfish ill educated bunch I guess…,"Sentiment(polarity=-0.24, subjectivity=0.76)",-0.24,0.76,en,0,28,renalfafara,,,"LeeDixon2, CBSNews","Cebu, Philippines",
1240974245305483264,Fri Mar 20 12:11:30 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@WhiteHouse This is SUCH A LIE!!! Medical staff is BEGGING for help and supplies. STILL not enough tests and the tu… https://t.co/xZYws4UWXa,This SUCH A LIE Medical staff BEGGING help supplies STILL enough tests tu…,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0.0,0.3333333333333333,en,0,0,FionaBainsky,,,WhiteHouse,Limbo,
1240974235058700288,Fri Mar 20 12:11:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@j_spals @atrupar Sleazy #Disinformation #Troll 😡 Folks need to recognize what's #DemonstrablyFalse when they see i… https://t.co/GedskNx4ON,Sleazy Folks need recognize 's see i…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,psalm7115,,"Disinformation, Troll, DemonstrablyFalse","j_spals, atrupar","Raleigh, North Carolina, USA",
1240974184110571521,Fri Mar 20 12:11:16 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Terrible self isolating delivery service by @asda @AsdaServiceTeam and thr driver was horrible to me #Sad,Terrible self isolating delivery service thr driver horrible,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,en,0,0,MiichelleBell,,Sad,"asda, AsdaServiceTeam","South Coast, England",
1240973908205019139,Fri Mar 20 12:10:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@NintendoUK Got my preorder of 2 copies for me and my other half.. but where is our pins?! 😑… https://t.co/ts81YwJtVR,Got preorder copies half.. pins …,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.16666666666666666,0.16666666666666666,en,0,0,_kkabba_,False,,NintendoUK,,
1240973902546751488,Fri Mar 20 12:10:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@keimjs don't say that i'm the prettiest, I want to be the coolest. #Sad",n't say 'm prettiest I want coolest,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,yer_thegenuine,,Sad,keimjs,slow resp. eng only. selective,
1240973660745347073,Fri Mar 20 12:09:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","No. It just seems like that to you, because you are #sad and no one likes you.

P.S.  Going to work for a #FakeNews… https://t.co/KAOcowdukB",No It seems like one likes P.S Going work …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,KonstantinRMS,False,"sad, FakeNews",,"Cincinnati, Ohio, USA",
1240973365877321729,Fri Mar 20 12:08:01 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @rus7066: @maggieNYT Base is 'fired' up by the rebranding of the virus.

#SAD",Base 'fired rebranding virus,"Sentiment(polarity=-0.8, subjectivity=1.0)",-0.8,1.0,en,0,1,mnboss1,,SAD,"rus7066, maggieNYT",illinois,
1240973050889338880,Fri Mar 20 12:06:46 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Four @GOP Senators have now been implicated in this coronavirus insider trading scandal.
1. Richard Burr (NC)
2. Ji… https://t.co/tCHjGGKgqM",Four Senators implicated coronavirus insider trading scandal Richard Burr NC Ji…,"Sentiment(polarity=-0.4, subjectivity=0.5)",-0.4,0.5,en,2,0,MeloBTimes,False,,GOP,"Washington, DC",
1240972774946091107,Fri Mar 20 12:05:40 +0000 2020,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>",Are you struggling to find a quality Islamic gift for a loved one but can't quite seem to find something that you k… https://t.co/xwSRLZU5Kk,Are struggling find quality Islamic gift loved one ca n't quite seem find something k…,"Sentiment(polarity=0.7, subjectivity=0.8)",0.7,0.8,en,0,0,theislamshop,False,,,,
1240972644033454080,Fri Mar 20 12:05:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@maggieNYT Americans are apparently even dumber than I thought. #sad #DonTheCon,Americans apparently even dumber I thought,"Sentiment(polarity=0.05, subjectivity=0.35)",0.05,0.35,en,2,1,CCourtneyclift,,"sad, DonTheCon",maggieNYT,,
1240972569928499201,Fri Mar 20 12:04:51 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@maggieNYT Base is 'fired' up by the rebranding of the virus.

#SAD",Base 'fired rebranding virus,"Sentiment(polarity=-0.8, subjectivity=1.0)",-0.8,1.0,en,1,1,rus7066,,SAD,maggieNYT,,
1240972074438590465,Fri Mar 20 12:02:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",life vs me #sad https://t.co/gW7VkyVGI1,life vs,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,hilaalcg,False,sad,,"İzmir, Türkiye",
1240971754329137152,Fri Mar 20 12:01:37 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1 day w/o u @_shrlyx  #sad #depressed @omg,day w/o u,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,CNmorosiii,,"sad, depressed","_shrlyx, omg",Heaven,
1240971663153532929,Fri Mar 20 12:01:15 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@chatarra98 The future of USA!! #sad,The future USA,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,1,0,jonahdom,,sad,chatarra98,,
1240971647345029120,Fri Mar 20 12:01:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@pat_kunz @fredweisg @rossmckenzieAG @jkenney 

Ag is the fabric of the west.

#sad.
@LikePulseCrops 
@hsiemens… https://t.co/fSztWYURrx",Ag fabric west …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,Peaqueen1,,sad,"pat_kunz, fredweisg, rossmckenzieAG, jkenney, LikePulseCrops, hsiemens",,
1240971506374623234,Fri Mar 20 12:00:37 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Our brand new #blog is out: Our #lives have been turned upside down in these #unprecedented times so what must we m… https://t.co/z0VouHeeVj,Our brand new Our turned upside times must m…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,TargetTrgAssoc,False,"blog, lives, unprecedented",,UK,
1240971242011873281,Fri Mar 20 11:59:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“...we [dx #ADHD] all know what it is like when circumstance causes us to #refocus our attentions. This is going to… https://t.co/0q3m8lBJQy,“ ... dx know like circumstance causes us attentions This going to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,DrCatuogno,False,"ADHD, refocus",,"North Brunswick, NJ",
1240971209275322370,Fri Mar 20 11:59:27 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","God forbid, we may land in Italy or Iran like situation. #Sad https://t.co/gnzeH7qtrb",God forbid may land Italy Iran like situation,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,zubairabbasi,False,Sad,,Pakistan,
1240970587545260034,Fri Mar 20 11:56:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@luckyma_man With spring warming things up I think my gardens will be on point this year.... gagging to get on the… https://t.co/DIAYJ9XCgS,With spring warming things I think gardens point year ... gagging get the…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,lawnpawnbypaul,,,luckyma_man,"East Midlands, England",
1240970471052640259,Fri Mar 20 11:56:31 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gonna start playin apex on stream! #ApexLegends #streaming #twitch #gaming #sad,Gon na start playin apex stream,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,volkoholic,,"ApexLegends, streaming, twitch, gaming, sad",,,
1240970332246179840,Fri Mar 20 11:55:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Board members working from home deciding the fate of workers essential for daily functioning of non essential produ… https://t.co/KJOqjLqilN,Board members working home deciding fate workers essential daily functioning non essential produ…,"Sentiment(polarity=0.0, subjectivity=0.19999999999999998)",0.0,0.19999999999999998,en,0,0,AdityaK95540942,False,,,,
1240969993761820672,Fri Mar 20 11:54:37 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @vpdco: Add instant glamour to your outfits #Miramar #ThousandOaks #Frisco #Visalia #Waco #Elizabeth #Bellevue #Gainesville #SimiValley…,Add instant glamour outfits …,"Sentiment(polarity=0.0, subjectivity=0.6666666666666666)",0.0,0.6666666666666666,en,0,1,ChepinaViloria,,"Miramar, ThousandOaks, Frisco, Visalia, Waco, Elizabeth, Bellevue, Gainesville, SimiValley",vpdco,Caracas - Ft. Lauderdale ,
1240969881400627202,Fri Mar 20 11:54:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Final batch of photos before returning home to London yesterday. Goodbye for now, Cambridge - you've given me and m… https://t.co/b3BfNOGrjL",Final batch photos returning home London yesterday Goodbye Cambridge 've given m…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,7,0,Hazrati_Emily98,False,,,,
1240969710491111425,Fri Mar 20 11:53:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Chenbariatrics1: Pic is NOT my colleague. Posted from physician group. 

Feeling #sad. 😢 beyond #scared #Sick with concern. More #tired…",Pic NOT colleague Posted physician group Feeling beyond concern More …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,44,numasd,,"sad, scared, Sick, tired",Chenbariatrics1,,
1240969343116115968,Fri Mar 20 11:52:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Chenbariatrics1: Pic is NOT my colleague. Posted from physician group. 

Feeling #sad. 😢 beyond #scared #Sick with concern. More #tired…",Pic NOT colleague Posted physician group Feeling beyond concern More …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,44,gercekci_V,,"sad, scared, Sick, tired",Chenbariatrics1,"New York, USA",
1240969164401061889,Fri Mar 20 11:51:19 +0000 2020,"<a href=""http://www.caribmdguy.com"" rel=""nofollow"">David Bowman</a>",Don't forget to wash your hands again?? You eat with those. #SAD,Do n't forget wash hands You eat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,SGUHandWashBot,,SAD,,Grenada,
1240968525516242944,Fri Mar 20 11:48:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@LouiseMhairi @SaintMatt7 It could not be more obvious that you are in fact an overweight bald man that is too old… https://t.co/Gq9brBCWlP,It could obvious fact overweight bald man old…,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,0,RealMadridManBa,,,"LouiseMhairi, SaintMatt7",,
1240966600674729986,Fri Mar 20 11:41:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I told you before i born without you so i can live without you but i am wrong i swear I am wrong 😔 #sad #depressed… https://t.co/bsB8qHz4PT,I told born without live without wrong swear I wrong …,"Sentiment(polarity=-0.2878787878787879, subjectivity=0.7666666666666666)",-0.2878787878787879,0.7666666666666666,en,0,0,sadperson2020,,"sad, depressed",,"Cebu City, Central Visayas",
1240966406461698050,Fri Mar 20 11:40:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Chenbariatrics1: Pic is NOT my colleague. Posted from physician group. 

Feeling #sad. 😢 beyond #scared #Sick with concern. More #tired…",Pic NOT colleague Posted physician group Feeling beyond concern More …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,44,HewitsonShelley,,"sad, scared, Sick, tired",Chenbariatrics1,,
1240966251737952257,Fri Mar 20 11:39:45 +0000 2020,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","Tame Winter Blues with a Light Box
▸ https://t.co/Q8GBgufpgK

#Lighttherapy #SeasonalAffectiveDisorder #SAD… https://t.co/YCCpPUj9Hr",Tame Winter Blues Light Box ▸ …,"Sentiment(polarity=0.09166666666666667, subjectivity=0.4583333333333333)",0.09166666666666667,0.4583333333333333,en,0,0,PattC,False,"Lighttherapy, SeasonalAffectiveDisorder, SAD",,"Roseville, California",
1240965750032150529,Fri Mar 20 11:37:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @brenbaritone: Coming soon..... #opera #operasinger #operasingersofinstagram #music #songs #singer #singing #socialdistancing #covid #co…,Coming soon ... .. …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,FionnOhAlmhain,,"opera, operasinger, operasingersofinstagram, music, songs, singer, singing, socialdistancing, covid",brenbaritone,"Baile Átha Cliath, Éire",
1240965654380982272,Fri Mar 20 11:37:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AndreaSmart93 🤬 It’s like dealing with spoilt kids lol my dad said the quiz night was the busiest it’s ever been s… https://t.co/Fa33fpfqs6,🤬 It ’ like dealing spoilt kids lol dad said quiz night busiest ’ ever s…,"Sentiment(polarity=0.8, subjectivity=0.7)",0.8,0.7,en,0,0,ileostomyontour,,,AndreaSmart93,United Kingdom,
1240964923129073667,Fri Mar 20 11:34:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KellyannePolls @realDonaldTrump @ABC When approval ratings are all that matters... The death &amp; misery is just no big deal. #SAD,When approval ratings matters ... The death amp misery big deal,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,0,CarrieinMsla,,SAD,"KellyannePolls, realDonaldTrump, ABC","Montana, USA",
1240964071073165313,Fri Mar 20 11:31:05 +0000 2020,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>","if you feel Connected RT Now!
#shayari #love #poetry #urdu #urdupoetry #shayarilover #hindi #shayar #quotes… https://t.co/AS21sWvnin",feel Connected RT Now …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,deeshuumm,False,"shayari, love, poetry, urdu, urdupoetry, shayarilover, hindi, shayar, quotes",,"New Delhi, India",
